Country Name,Indicator Name,Indicator Code,Year,Date,Value
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1975,1975-01-01,101.4
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1976,1976-01-01,98
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1977,1977-01-01,94.9
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1978,1978-01-01,92.4
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1979,1979-01-01,90.7
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1980,1980-01-01,89.6
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1981,1981-01-01,89
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1982,1982-01-01,88.5
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1983,1983-01-01,87.9
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1984,1984-01-01,86.8
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1985,1985-01-01,85.1
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1986,1986-01-01,82.9
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1987,1987-01-01,80.4
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1988,1988-01-01,77.6
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1989,1989-01-01,75
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1990,1990-01-01,72.6
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1991,1991-01-01,70.8
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1992,1992-01-01,69.5
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1993,1993-01-01,68.7
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1994,1994-01-01,68.2
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1995,1995-01-01,67.8
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1996,1996-01-01,67.4
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1997,1997-01-01,66.5
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1998,1998-01-01,65.3
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1999,1999-01-01,63.7
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2000,2000-01-01,61.8
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2001,2001-01-01,59.8
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2002,2002-01-01,58
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2003,2003-01-01,56.3
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2004,2004-01-01,54.8
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2005,2005-01-01,53.4
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2006,2006-01-01,52.1
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2007,2007-01-01,50.7
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2008,2008-01-01,49.2
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2009,2009-01-01,47.5
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2010,2010-01-01,45.7
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2011,2011-01-01,43.9
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2012,2012-01-01,42.1
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2013,2013-01-01,40.5
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2014,2014-01-01,39.1
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2015,2015-01-01,37.7
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2016,2016-01-01,36.4
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2017,2017-01-01,35.1
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2018,2018-01-01,33.9
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2019,2019-01-01,32.6
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2020,2020-01-01,31.4
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2021,2021-01-01,30.2
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2022,2022-01-01,29.2
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2023,2023-01-01,28.2
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,2024,2024-01-01,NA
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1960,1960-01-01,46.942
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1961,1961-01-01,47.127
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1962,1962-01-01,47.335
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1963,1963-01-01,47.476
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1964,1964-01-01,47.637
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1965,1965-01-01,47.689
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1966,1966-01-01,47.708
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1967,1967-01-01,47.734
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1968,1968-01-01,47.758
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1969,1969-01-01,47.895
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1970,1970-01-01,47.888
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1971,1971-01-01,47.949
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1972,1972-01-01,48.274
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1973,1973-01-01,48.577
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1974,1974-01-01,48.918
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1975,1975-01-01,49.323
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1976,1976-01-01,49.732
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1977,1977-01-01,50.079
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1978,1978-01-01,50.461
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1979,1979-01-01,50.787
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1980,1980-01-01,51.059
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1981,1981-01-01,51.313
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1982,1982-01-01,51.425
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1983,1983-01-01,51.78
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1984,1984-01-01,52.232
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1985,1985-01-01,52.732
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1986,1986-01-01,53.276
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1987,1987-01-01,53.818
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1988,1988-01-01,54.396
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1989,1989-01-01,54.936
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1990,1990-01-01,55.395
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1991,1991-01-01,55.722
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1992,1992-01-01,56.055
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1993,1993-01-01,56.286
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1994,1994-01-01,56.234
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1995,1995-01-01,56.662
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1996,1996-01-01,56.957
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1997,1997-01-01,57.241
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1998,1998-01-01,57.525
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,1999,1999-01-01,57.835
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2000,2000-01-01,58.139
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2001,2001-01-01,58.403
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2002,2002-01-01,58.709
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2003,2003-01-01,59.014
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2004,2004-01-01,59.316
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2005,2005-01-01,59.638
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2006,2006-01-01,59.975
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2007,2007-01-01,60.282
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2008,2008-01-01,60.578
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2009,2009-01-01,60.928
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2010,2010-01-01,61.297
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2011,2011-01-01,61.617
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2012,2012-01-01,61.995
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2013,2013-01-01,62.397
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2014,2014-01-01,62.832
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2015,2015-01-01,63.175
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2016,2016-01-01,63.522
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2017,2017-01-01,63.829
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2018,2018-01-01,64.138
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2019,2019-01-01,64.455
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2020,2020-01-01,64.309
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2021,2021-01-01,64.286
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2022,2022-01-01,65.246
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2023,2023-01-01,65.498
Ghana,Life expectancy at birth,SP.DYN.LE00.IN,2024,2024-01-01,NA
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1960,1960-01-01,45.024
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1961,1961-01-01,45.197
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1962,1962-01-01,45.421
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1963,1963-01-01,45.546
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1964,1964-01-01,45.616
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1965,1965-01-01,45.667
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1966,1966-01-01,45.679
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1967,1967-01-01,45.709
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1968,1968-01-01,45.746
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1969,1969-01-01,45.807
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1970,1970-01-01,45.886
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1971,1971-01-01,45.979
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1972,1972-01-01,46.312
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1973,1973-01-01,46.623
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1974,1974-01-01,47.041
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1975,1975-01-01,47.455
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1976,1976-01-01,47.889
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1977,1977-01-01,48.263
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1978,1978-01-01,48.648
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1979,1979-01-01,48.988
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1980,1980-01-01,49.26
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1981,1981-01-01,49.531
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1982,1982-01-01,49.658
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1983,1983-01-01,50.008
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1984,1984-01-01,50.442
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1985,1985-01-01,50.911
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1986,1986-01-01,51.499
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1987,1987-01-01,52.113
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1988,1988-01-01,52.741
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1989,1989-01-01,53.375
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1990,1990-01-01,53.947
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1991,1991-01-01,54.382
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1992,1992-01-01,54.808
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1993,1993-01-01,55.128
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1994,1994-01-01,55.038
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1995,1995-01-01,55.556
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1996,1996-01-01,55.846
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1997,1997-01-01,56.124
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1998,1998-01-01,56.384
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,1999,1999-01-01,56.643
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2000,2000-01-01,56.93
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2001,2001-01-01,57.179
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2002,2002-01-01,57.459
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2003,2003-01-01,57.74
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2004,2004-01-01,58.01
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2005,2005-01-01,58.353
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2006,2006-01-01,58.691
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2007,2007-01-01,58.967
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2008,2008-01-01,59.194
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2009,2009-01-01,59.507
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2010,2010-01-01,59.79
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2011,2011-01-01,59.983
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2012,2012-01-01,60.308
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2013,2013-01-01,60.652
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2014,2014-01-01,60.99
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2015,2015-01-01,61.317
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2016,2016-01-01,61.63
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2017,2017-01-01,61.907
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2018,2018-01-01,62.155
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2019,2019-01-01,62.387
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2020,2020-01-01,62.028
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2021,2021-01-01,62.107
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2022,2022-01-01,62.954
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2023,2023-01-01,63.134
Ghana,Male life expectancy at birth_years,SP.DYN.LE00.MA.IN,2024,2024-01-01,NA
Ghana,Male population,SP.POP.TOTL.MA.IN,1960,1960-01-01,3558232
Ghana,Male population,SP.POP.TOTL.MA.IN,1961,1961-01-01,3652080
Ghana,Male population,SP.POP.TOTL.MA.IN,1962,1962-01-01,3728849
Ghana,Male population,SP.POP.TOTL.MA.IN,1963,1963-01-01,3807101
Ghana,Male population,SP.POP.TOTL.MA.IN,1964,1964-01-01,3887416
Ghana,Male population,SP.POP.TOTL.MA.IN,1965,1965-01-01,3971166
Ghana,Male population,SP.POP.TOTL.MA.IN,1966,1966-01-01,4057908
Ghana,Male population,SP.POP.TOTL.MA.IN,1967,1967-01-01,4147693
Ghana,Male population,SP.POP.TOTL.MA.IN,1968,1968-01-01,4240924
Ghana,Male population,SP.POP.TOTL.MA.IN,1969,1969-01-01,4340132
Ghana,Male population,SP.POP.TOTL.MA.IN,1970,1970-01-01,4451938
Ghana,Male population,SP.POP.TOTL.MA.IN,1971,1971-01-01,4575945
Ghana,Male population,SP.POP.TOTL.MA.IN,1972,1972-01-01,4707532
Ghana,Male population,SP.POP.TOTL.MA.IN,1973,1973-01-01,4844658
Ghana,Male population,SP.POP.TOTL.MA.IN,1974,1974-01-01,4986217
Ghana,Male population,SP.POP.TOTL.MA.IN,1975,1975-01-01,5131855
Ghana,Male population,SP.POP.TOTL.MA.IN,1976,1976-01-01,5281364
Ghana,Male population,SP.POP.TOTL.MA.IN,1977,1977-01-01,5436646
Ghana,Male population,SP.POP.TOTL.MA.IN,1978,1978-01-01,5598383
Ghana,Male population,SP.POP.TOTL.MA.IN,1979,1979-01-01,5765531
Ghana,Male population,SP.POP.TOTL.MA.IN,1980,1980-01-01,5935898
Ghana,Male population,SP.POP.TOTL.MA.IN,1981,1981-01-01,6109946
Ghana,Male population,SP.POP.TOTL.MA.IN,1982,1982-01-01,6291269
Ghana,Male population,SP.POP.TOTL.MA.IN,1983,1983-01-01,6479749
Ghana,Male population,SP.POP.TOTL.MA.IN,1984,1984-01-01,6646847
Ghana,Male population,SP.POP.TOTL.MA.IN,1985,1985-01-01,6791468
Ghana,Male population,SP.POP.TOTL.MA.IN,1986,1986-01-01,6942914
Ghana,Male population,SP.POP.TOTL.MA.IN,1987,1987-01-01,7104654
Ghana,Male population,SP.POP.TOTL.MA.IN,1988,1988-01-01,7278532
Ghana,Male population,SP.POP.TOTL.MA.IN,1989,1989-01-01,7464199
Ghana,Male population,SP.POP.TOTL.MA.IN,1990,1990-01-01,7659160
Ghana,Male population,SP.POP.TOTL.MA.IN,1991,1991-01-01,7857102
Ghana,Male population,SP.POP.TOTL.MA.IN,1992,1992-01-01,8057679
Ghana,Male population,SP.POP.TOTL.MA.IN,1993,1993-01-01,8262200
Ghana,Male population,SP.POP.TOTL.MA.IN,1994,1994-01-01,8462561
Ghana,Male population,SP.POP.TOTL.MA.IN,1995,1995-01-01,8660871
Ghana,Male population,SP.POP.TOTL.MA.IN,1996,1996-01-01,8862942
Ghana,Male population,SP.POP.TOTL.MA.IN,1997,1997-01-01,9075989
Ghana,Male population,SP.POP.TOTL.MA.IN,1998,1998-01-01,9300774
Ghana,Male population,SP.POP.TOTL.MA.IN,1999,1999-01-01,9531729
Ghana,Male population,SP.POP.TOTL.MA.IN,2000,2000-01-01,9776449
Ghana,Male population,SP.POP.TOTL.MA.IN,2001,2001-01-01,10044029
Ghana,Male population,SP.POP.TOTL.MA.IN,2002,2002-01-01,10328145
Ghana,Male population,SP.POP.TOTL.MA.IN,2003,2003-01-01,10614701
Ghana,Male population,SP.POP.TOTL.MA.IN,2004,2004-01-01,10903249
Ghana,Male population,SP.POP.TOTL.MA.IN,2005,2005-01-01,11196556
Ghana,Male population,SP.POP.TOTL.MA.IN,2006,2006-01-01,11495055
Ghana,Male population,SP.POP.TOTL.MA.IN,2007,2007-01-01,11798710
Ghana,Male population,SP.POP.TOTL.MA.IN,2008,2008-01-01,12105190
Ghana,Male population,SP.POP.TOTL.MA.IN,2009,2009-01-01,12414043
Ghana,Male population,SP.POP.TOTL.MA.IN,2010,2010-01-01,12722558
Ghana,Male population,SP.POP.TOTL.MA.IN,2011,2011-01-01,13034541
Ghana,Male population,SP.POP.TOTL.MA.IN,2012,2012-01-01,13355706
Ghana,Male population,SP.POP.TOTL.MA.IN,2013,2013-01-01,13683015
Ghana,Male population,SP.POP.TOTL.MA.IN,2014,2014-01-01,14011629
Ghana,Male population,SP.POP.TOTL.MA.IN,2015,2015-01-01,14339499
Ghana,Male population,SP.POP.TOTL.MA.IN,2016,2016-01-01,14670408
Ghana,Male population,SP.POP.TOTL.MA.IN,2017,2017-01-01,14996562
Ghana,Male population,SP.POP.TOTL.MA.IN,2018,2018-01-01,15311203
Ghana,Male population,SP.POP.TOTL.MA.IN,2019,2019-01-01,15621430
Ghana,Male population,SP.POP.TOTL.MA.IN,2020,2020-01-01,15934246
Ghana,Male population,SP.POP.TOTL.MA.IN,2021,2021-01-01,16247587
Ghana,Male population,SP.POP.TOTL.MA.IN,2022,2022-01-01,16560812
Ghana,Male population,SP.POP.TOTL.MA.IN,2023,2023-01-01,16877545
Ghana,Male population,SP.POP.TOTL.MA.IN,2024,2024-01-01,17194242
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1960,1960-01-01,333.593
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1961,1961-01-01,332.313
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1962,1962-01-01,330.971
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1963,1963-01-01,329.864
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1964,1964-01-01,326.573
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1965,1965-01-01,326.532
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1966,1966-01-01,326.494
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1967,1967-01-01,326.469
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1968,1968-01-01,326.66
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1969,1969-01-01,323.738
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1970,1970-01-01,326.099
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1971,1971-01-01,326.865
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1972,1972-01-01,323.622
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1973,1973-01-01,321.567
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1974,1974-01-01,320.701
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1975,1975-01-01,318.094
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1976,1976-01-01,315.857
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1977,1977-01-01,314.459
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1978,1978-01-01,311.73
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1979,1979-01-01,309.58
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1980,1980-01-01,307.67
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1981,1981-01-01,306.22
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1982,1982-01-01,306.744
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1983,1983-01-01,303.74
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1984,1984-01-01,299.53
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1985,1985-01-01,294.976
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1986,1986-01-01,291.348
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1987,1987-01-01,288.618
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1988,1988-01-01,285.207
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1989,1989-01-01,282.96
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1990,1990-01-01,282.129
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1991,1991-01-01,282.817
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1992,1992-01-01,282.633
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1993,1993-01-01,283.432
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1994,1994-01-01,285.273
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1995,1995-01-01,282.6
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1996,1996-01-01,280.232
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1997,1997-01-01,278.049
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1998,1998-01-01,275.945
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1999,1999-01-01,273.37
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,2000,2000-01-01,271.772
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,2001,2001-01-01,270.688
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,2002,2002-01-01,268.795
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,2003,2003-01-01,266.697
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,2004,2004-01-01,264.373
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,2005,2005-01-01,262.205
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,2006,2006-01-01,259.4
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,2007,2007-01-01,256.523
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,2008,2008-01-01,253.393
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,2009,2009-01-01,249.879
Ghana,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,2010,2010-01-01,245.388
